0,1,2,3,4,5,6,7
营东、十二中！精装 好楼层。总价低！,2室1厅,57.46平米,11835,68.0,5,3个月以前发布,https://jn.lianjia.com/ershoufang/103127874700.html
经八路 汇苑家园 实验陪读 精装电梯房 诚售 带地下室,4室2厅,167.67平米,17117,287.0,2,5个月以前发布,https://jn.lianjia.com/ershoufang/103126451586.html
鑫苑世家公馆二期 满二 中高楼层 采光好 带车位,3室1厅,109平米,14496,158.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128417815.html
《首選好房》边户3居 免高税 即买即住核芯位置,3室2厅,102.5平米,12586,129.0,1,6个月以前发布,https://jn.lianjia.com/ershoufang/103126352134.html
房子今年8月4号满两年，公摊小，采光好,3室2厅,94.85平米,19716,187.0,3,5个月以前发布,https://jn.lianjia.com/ershoufang/103126538218.html
精装修＋好楼座＋好楼层，鲁能泰山七号，业主诚心卖,3室2厅,94.68平米,13942,132.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129235300.html
精装两室  有车位地下室，拎包入住,2室2厅,88.91平米,10910,97.0,8,9个月以前发布,https://jn.lianjia.com/ershoufang/103124141686.html
急售~位置方便紧靠地铁口 全天无遮挡 有车位 价格可议,2室1厅,91.71平米,11886,109.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103128875744.html
透格局 楼层好 配套设施齐全 出行方便,1室2厅,56.78平米,11977,68.0,0,4个月以前发布,https://jn.lianjia.com/ershoufang/103127373019.html
户型方正，全明户型，采光好，精装修。,2室2厅,77.02平米,11166,86.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129299001.html
鲁能三期 好楼层 采光很好 精装修 不沿街 业主诚意卖,3室2厅,117.66平米,14959,176.0,0,7个月以前发布,https://jn.lianjia.com/ershoufang/103125393506.html
此房满二，楼层和位置好，精装修，有车位和地下室,2室2厅,80.53平米,11363,91.5,5,6个月以前发布,https://jn.lianjia.com/ershoufang/103125922476.html
舜耕路伟东新都三室好房好楼层好户型带地下室新橡木窗,3室2厅,157.17平米,17816,280.0,1,6个月以前发布,https://jn.lianjia.com/ershoufang/103125845729.html
锦绣天地精装交付 户型方正采光好 满二无抵押随时看房,3室3厅,108.01平米,15731,169.9,3,3个月以前发布,https://jn.lianjia.com/ershoufang/103128005760.html
房子有产权车位地下室  诚心出售,3室1厅,102.31平米,10654,109.0,3,4个月以前发布,https://jn.lianjia.com/ershoufang/103127537533.html
店长+双朝阳+诚心出售+有钥匙+精装修+两卫,2室2厅,102.17平米,11256,115.0,5,6个月以前发布,https://jn.lianjia.com/ershoufang/103125937894.html
诚心出售，有钥匙，看房方便。楼层好，采光视野一级棒,2室2厅,60.59平米,15185,92.0,4,3个月以前发布,https://jn.lianjia.com/ershoufang/103127723915.html
华润紫云府 简装三室 业主诚心出售,3室2厅,135.99平米,18972,258.0,2,5个月以前发布,https://jn.lianjia.com/ershoufang/103126728193.html
急售 急售历下区 多层通透户型 有学，交通便利 随时看,2室1厅,68平米,8824,60.0,7,6个月以前发布,https://jn.lianjia.com/ershoufang/103125889909.html
诺贝尔城 业主急售 带地下室 有钥匙 采光好 中间楼层,2室2厅,95.31平米,4932,47.0,1,7个月以前发布,https://jn.lianjia.com/ershoufang/103125735018.html
店长推荐：业主急售，15万硬装即买即住，好楼层！！！,2室2厅,90.29平米,10854,98.0,2,4个月以前发布,https://jn.lianjia.com/ershoufang/103127579687.html
正规三居室 低楼层 大院传达 闹中取静 居住生活方便,3室2厅,98.29平米,15160,149.0,11,7个月以前发布,https://jn.lianjia.com/ershoufang/103125233654.html
精装地下室车位齐全好楼层 光照充足 可议价,2室1厅,93.18平米,11698,109.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129268223.html
户型房正，两卧朝南，全明户型，中间楼层采光好，,3室2厅,94.68平米,9295,88.0,5,一年前发布,https://jn.lianjia.com/ershoufang/103123357635.html
百花公园旁单位宿舍 三居室 南北通透 一楼带院,3室1厅,90平米,17223,155.0,16,9个月以前发布,https://jn.lianjia.com/ershoufang/103123958984.html
房子满两年免高税，小高层中间楼层，全明户型,2室2厅,91.69平米,18214,167.0,5,2个月以前发布,https://jn.lianjia.com/ershoufang/103128737451.html
闵子骞路，检察院宿舍，南北通透两居室。,2室2厅,70.52平米,11345,80.0,5,一年前发布,https://jn.lianjia.com/ershoufang/103123114225.html
华润紫云府 简装三室 业主诚心出售,3室2厅,135.99平米,18972,258.0,2,5个月以前发布,https://jn.lianjia.com/ershoufang/103126728193.html
二七铁路宿舍小高层一梯两户电梯房 凤凰楼层采光好,3室2厅,118.03平米,14065,166.0,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127532758.html
楼层好  两室  有小房  急售  大明湖  上学近,2室2厅,73.7平米,15740,116.0,8,一年前发布,https://jn.lianjia.com/ershoufang/103120490592.html
房主诚心出售  带地下室   采光好  通风好  户型好,2室2厅,72.34平米,12165,88.0,21,一年前发布,https://jn.lianjia.com/ershoufang/103118029726.html
精装30万，南排视野好 山景房带车位地下室，诚意出售,4室2厅,143.03平米,21674,310.0,1,5个月以前发布,https://jn.lianjia.com/ershoufang/103126387511.html
户型好，精装修，看房提前联系，价格可以谈,3室2厅,122.99平米,6668,82.0,2,一年前发布,https://jn.lianjia.com/ershoufang/103122763844.html
店长推荐 绿地卢浮公馆2室2厅南北通透 精装修婚房,2室2厅,97.72平米,14839,145.0,4,一年前发布,https://jn.lianjia.com/ershoufang/103123238610.html
小区环境好 核芯位置 配套丰富成熟 即买即住！,3室2厅,119.9平米,12344,148.0,2,8个月以前发布,https://jn.lianjia.com/ershoufang/103124541277.html
三叶草户型 观山看湖，中高楼层 视野开阔,3室2厅,110.84平米,12000,133.0,1,8个月以前发布,https://jn.lianjia.com/ershoufang/103124798800.html
此房两居室，中间楼层，公摊小，小区成熟。,2室2厅,107.5平米,8838,95.0,5,1个月以前发布,https://jn.lianjia.com/ershoufang/103129249648.html
工人新村北村 3室1厅 南 北,3室1厅,68.13平米,10715,73.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129299965.html
锦绣城三期 精装修 拎包入住 证满两年，,2室2厅,91.55平米,11251,103.0,0,一年前发布,https://jn.lianjia.com/ershoufang/103122281720.html
此房带全部家具家电储藏室，视野宽阔采光充足交通便利,2室2厅,96.63平米,9935,96.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128526367.html
中间楼层  房子满二  装修保持干净   无附属配套,2室1厅,79.28平米,10848,86.0,2,3个月以前发布,https://jn.lianjia.com/ershoufang/103128038773.html
泉景天沅精装两室 中间楼层视野采光好  随时看房,2室2厅,94.89平米,23185,220.0,0,2个月以前发布,https://jn.lianjia.com/ershoufang/103128231396.html
建设路+阳光新路+三室+地下室+封闭式小区,3室1厅,129.67平米,12725,165.0,17,一年前发布,https://jn.lianjia.com/ershoufang/103121893464.html
单位宿舍物业有保障，产权车位地下室，两梯两户公摊小,3室2厅,153.45平米,18182,279.0,5,一年前发布,https://jn.lianjia.com/ershoufang/103122796013.html
户型方正 采光很好 生活便利 小区环境好 随时看,3室2厅,126.78平米,19483,247.0,2,一年前发布,https://jn.lianjia.com/ershoufang/103120793007.html
两室朝阳 南北通 双气无抵押 楼下有储藏室,2室2厅,74.89平米,8680,65.0,1,9个月以前发布,https://jn.lianjia.com/ershoufang/103124343536.html
通透采光好，三室一廊户型，业主诚心卖,3室0厅,63.05平米,7455,47.0,11,一年前发布,https://jn.lianjia.com/ershoufang/103123153747.html
汇侨城两室房源有钥匙看房方便诚意出售,2室1厅,85.83平米,5826,50.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129221955.html
三居室+中楼层+适合刚需过渡+单价低总价合适+有钥匙,3室1厅,78.42平米,10202,80.0,12,一年前发布,https://jn.lianjia.com/ershoufang/103116821673.html
装修好得房好 小区新 商品中间楼层 有电梯 明厨明卫,2室2厅,84.23平米,13357,112.5,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103128888771.html
三室一厅三阳台+阳台都有上下水+省直房改房+停车方便,3室1厅,83.2平米,25842,215.0,1,2个月以前发布,https://jn.lianjia.com/ershoufang/103128340666.html
茗筑美嘉精装两居室 带地下室 小高层 采光好有钥匙,2室2厅,92.52平米,16429,152.0,7,一年前发布,https://jn.lianjia.com/ershoufang/103119933213.html
双气 精装 通风好 采光好 观景楼层 看房方便,2室1厅,101.93平米,11675,119.0,1,3个月以前发布,https://jn.lianjia.com/ershoufang/103127645857.html
此房有证，格局好，楼层好，视野宽阔，配套齐全,2室1厅,73.59平米,14133,104.0,2,1个月以前发布,https://jn.lianjia.com/ershoufang/103129292049.html
舜耕路教育厅院内2楼三室两厅有钥匙方便看房诚意出售,3室2厅,111.86平米,17433,195.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103128846753.html
此房满二年 看房方便 精装两室 配套完善,2室2厅,89.14平米,9648,86.0,3,6个月以前发布,https://jn.lianjia.com/ershoufang/103126205999.html
公摊少！密度低！户型方正！居住舒适大三居！,3室2厅,126.48平米,15655,198.0,5,一年前发布,https://jn.lianjia.com/ershoufang/103121518429.html
CBD旁 茂陵山下 新泺大街 有地下室 靠工业南路 诚心卖,2室2厅,92.02平米,19344,178.0,1,6个月以前发布,https://jn.lianjia.com/ershoufang/103126334503.html
此房满二年 看房方便 精装两室 配套完善,2室2厅,89.14平米,9648,86.0,3,6个月以前发布,https://jn.lianjia.com/ershoufang/103126205999.html
堤口大润发旁名泉春晓2居室精装婚房20来万上宝华教育,2室1厅,71.96平米,15217,109.5,5,3个月以前发布,https://jn.lianjia.com/ershoufang/103127697059.html
公摊少！密度低！户型方正！居住舒适大三居！,3室2厅,126.48平米,15655,198.0,5,一年前发布,https://jn.lianjia.com/ershoufang/103121518429.html
绿地城 满二 三室两卫 看房方便 带地下室,3室2厅,116.55平米,11412,133.0,5,5个月以前发布,https://jn.lianjia.com/ershoufang/103126639030.html
绿地城一期小三居 中间楼层采光好 有地下室 诚意出售,3室2厅,98.29平米,13125,129.0,4,2个月以前发布,https://jn.lianjia.com/ershoufang/103128612089.html
华润紫云府 精装三室 三叶草户型 中间楼层 看房方便,3室2厅,114.01平米,17455,199.0,2,6个月以前发布,https://jn.lianjia.com/ershoufang/103126328360.html
此房有证，毛坯一手房，配套齐全，交通方便，随时看房,2室1厅,69.03平米,13763,95.0,0,一年前发布,https://jn.lianjia.com/ershoufang/103123061753.html
工人新村南村西区一楼 实用面积大 户型方正生活配套全,1室1厅,50.49平米,12478,63.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129243472.html
领秀城  小高层  两题两户   出行方便   全天采光,3室2厅,128.25平米,22535,289.0,3,1个月以前发布,https://jn.lianjia.com/ershoufang/103129071336.html
历下区！正满二！带车位！地下室！好楼层！配套好,3室2厅,85.98平米,15586,134.0,3,6个月以前发布,https://jn.lianjia.com/ershoufang/103126174760.html
万达旁未来城 八楼两居室 无抵押流程快 满五唯一,2室2厅,92.57平米,15340,142.0,3,4个月以前发布,https://jn.lianjia.com/ershoufang/103127280673.html
好位置好楼层，无遮挡，视野采光好，温馨三居室,3室1厅,91.16平米,12725,116.0,1,4个月以前发布,https://jn.lianjia.com/ershoufang/103127162393.html
大明湖畔，一楼带24平院，面积在证上，有储藏室,3室1厅,84.45平米,15986,135.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129187687.html
精装 出行方便 三面环山 演绎理想山居.,3室2厅,140.15平米,25901,363.0,1,6个月以前发布,https://jn.lianjia.com/ershoufang/103125939899.html
舜景花园+两室朝阳+客厅朝阳+户型很好+诚心出售,2室1厅,92.44平米,11359,105.0,2,5个月以前发布,https://jn.lianjia.com/ershoufang/103126926452.html
东一区次新房，小区旁边育秀，3室2卫边户通透，中楼层,3室1厅,124.51平米,21686,270.0,4,1个月以前发布,https://jn.lianjia.com/ershoufang/103129254290.html
和谐南+阳光100+小三室+总价低+看房方便+有车位单算,3室2厅,109.56平米,12140,133.0,1,1个月以前发布,https://jn.lianjia.com/ershoufang/103129164227.html
鲁能一期，鲁能物业，总价低，诚心出售,3室2厅,94.66平米,11621,110.0,12,6个月以前发布,https://jn.lianjia.com/ershoufang/103125942152.html
高新区，南北通透，一梯两户，南客厅落地窗，好楼层！,2室2厅,92.84平米,16911,157.0,6,2个月以前发布,https://jn.lianjia.com/ershoufang/103128725631.html
：房子正规两室 南北通透 格局好 视野好 配套齐全！,2室1厅,59.28平米,8266,49.0,1,6个月以前发布,https://jn.lianjia.com/ershoufang/103126126224.html
满五唯一，房龄新，双气，户型好，客厅好用,3室1厅,61.94平米,9687,60.0,16,5个月以前发布,https://jn.lianjia.com/ershoufang/103126793887.html
实际面积大 二楼不算面积 一梯两户 总高九层的洋房,4室2厅,85.14平米,21377,182.0,3,31天以前发布,https://jn.lianjia.com/ershoufang/103129401708.html
西客站 成熟小区 出行方便 门口就是XUE XIAO,3室2厅,94.15平米,11684,110.0,2,5个月以前发布,https://jn.lianjia.com/ershoufang/103126633909.html
荣盛电梯房次新房精装修产权清晰 诚心出售 位置安静,2室2厅,74.53平米,11942,89.0,0,9个月以前发布,https://jn.lianjia.com/ershoufang/103124012633.html
双气电梯房 采光充足 视野开阔 配套全,2室1厅,56.96平米,10710,61.0,2,一年前发布,https://jn.lianjia.com/ershoufang/103123387555.html
泉景嘉园三室精装 产权清晰 有车位 地下室,3室2厅,113.67平米,10733,122.0,0,6个月以前发布,https://jn.lianjia.com/ershoufang/103126147846.html
1梯两户，位置安静无噪音，户型使用，上学方便，,3室2厅,93.54平米,17961,168.0,6,6个月以前发布,https://jn.lianjia.com/ershoufang/103126167504.html
精装房，无高税，两卫适合居住，楼层采光棒，视野好,3室2厅,125.01平米,17599,220.0,1,3个月以前发布,https://jn.lianjia.com/ershoufang/103128128505.html
精装修，基本未住，舒适三居，有车位，诚意出售。,3室2厅,117.7平米,7392,87.0,3,7个月以前发布,https://jn.lianjia.com/ershoufang/103125570264.html
房子视野好，户型方正，满两年，看房方便,2室1厅,84.25平米,12463,105.0,6,8个月以前发布,https://jn.lianjia.com/ershoufang/103125064055.html
经十路财富壹号三室 中间好楼层 采光好,3室1厅,105.74平米,15321,162.0,0,1个月以前发布,https://jn.lianjia.com/ershoufang/103129227689.html
